Sequence,Txn_ID,Mode,Family,Moment,Quick_Add,Semantic_Type,Txn_Date,Txn_Time,Timestamp,Amount,Currency,Expected_Signed_Amount,Paid_By,Participant_Count,Split_Method,Description,Device_Target,Run_Batch,Backend_Load_Band,Expected_Status,Idempotency_Key,Platform,catalog_moment_id,catalog_moment_type,catalog_quick_add,catalog_id,catalog_status,tile_maestro_id,amount_maestro_id,note_maestro_id,submit_maestro_id,split_maestro_id,category_value,correlation_note,join_status,join_notes
1,MTR-APK-0001,Personal,Personal,Life Operations,Groceries,Expense,2026-07-10,13:10:57,2026-07-10 13:10:57,16337.79,INR,-16337.79,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 16337.79,Android,B01,BASELINE_1_500,CREATED,idem-20260902-apk-0001,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 16337.79,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
124,MTR-APK-0124,Personal,Personal,Relationships,Gifts,Expense,2025-09-24,23:06:33,2025-09-24 23:06:33,10293.71,INR,-10293.71,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0124 | Gifts | 10293.71,Android,B03,BASELINE_1_500,CREATED,idem-20260902-apk-0124,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Gifts,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0124 | Gifts | 10293.71,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
127,MTR-APK-0127,Personal,Personal,Relationships,Dates,Expense,2026-02-14,22:16:31,2026-02-14 22:16:31,10698.5,INR,-10698.5,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0127 | Dates | 10698.50,Android,B03,BASELINE_1_500,CREATED,idem-20260902-apk-0127,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Dates,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0127 | Dates | 10698.50,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
130,MTR-APK-0130,Personal,Personal,Relationships,Family,Expense,2026-08-11,13:23:52,2026-08-11 13:23:52,9337.06,INR,-9337.06,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0130 | Family | 9337.06,Android,B03,BASELINE_1_500,CREATED,idem-20260902-apk-0130,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Family,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0130 | Family | 9337.06,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
133,MTR-APK-0133,Personal,Personal,Relationships,Friends,Expense,2025-11-25,07:53:18,2025-11-25 07:53:18,1151.38,INR,-1151.38,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0133 | Friends | 1151.38,Android,B03,BASELINE_1_500,CREATED,idem-20260902-apk-0133,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Friends,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0133 | Friends | 1151.38,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
136,MTR-APK-0136,Personal,Personal,Relationships,Celebrations,Expense,2026-02-23,05:35:00,2026-02-23 05:35:00,3389.94,INR,-3389.94,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0136 | Celebrations | 3389.94,Android,B03,BASELINE_1_500,CREATED,idem-20260902-apk-0136,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Celebrations,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0136 | Celebrations | 3389.94,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
139,MTR-APK-0139,Personal,Personal,Life Operations,Groceries,Expense,2026-01-29,21:56:50,2026-01-29 21:56:50,17251.35,INR,-17251.35,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0139 | Groceries | 17251.35,Android,B03,BASELINE_1_500,CREATED,idem-20260902-apk-0139,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0139 | Groceries | 17251.35,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
142,MTR-APK-0142,Personal,Personal,Life Operations,Rent,Expense,2026-08-09,17:34:53,2026-08-09 17:34:53,11819.72,INR,-11819.72,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0142 | Rent | 11819.72,Android,B03,BASELINE_1_500,CREATED,idem-20260902-apk-0142,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Rent,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0142 | Rent | 11819.72,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
145,MTR-APK-0145,Personal,Personal,Life Operations,Bills,Expense,2026-08-07,03:06:18,2026-08-07 03:06:18,7217.64,INR,-7217.64,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0145 | Bills | 7217.64,Android,B03,BASELINE_1_500,CREATED,idem-20260902-apk-0145,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Bills,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0145 | Bills | 7217.64,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
148,MTR-APK-0148,Personal,Personal,Life Operations,Transport,Expense,2026-01-26,01:43:37,2026-01-26 01:43:37,999.99,INR,-999.99,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0148 | Transport | 999.99,Android,B03,BASELINE_1_500,CREATED,idem-20260902-apk-0148,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Transport,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0148 | Transport | 999.99,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
151,MTR-APK-0151,Personal,Personal,Life Operations,Healthcare,Expense,2026-02-26,23:48:03,2026-02-26 23:48:03,15620.58,INR,-15620.58,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0151 | Healthcare | 15620.58,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0151,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Healthcare,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0151 | Healthcare | 15620.58,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
154,MTR-APK-0154,Personal,Personal,Life Operations,Subscriptions,Expense,2026-07-28,13:26:05,2026-07-28 13:26:05,13344.26,INR,-13344.26,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0154 | Subscriptions | 13344.26,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0154,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Subscriptions,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0154 | Subscriptions | 13344.26,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
157,MTR-APK-0157,Personal,Personal,Life Operations,Repairs,Expense,2025-09-04,18:28:40,2025-09-04 18:28:40,18165.2,INR,-18165.2,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0157 | Repairs | 18165.20,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0157,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0157 | Repairs | 18165.20,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
160,MTR-APK-0160,Personal,Personal,Future Building,Savings,Transfer,2025-12-12,08:05:29,2025-12-12 08:05:29,3198.65,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0160 | Savings | 3198.65,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0160,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0160 | Savings | 3198.65,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
163,MTR-APK-0163,Personal,Personal,Future Building,Emergency Fund,Transfer,2026-02-11,06:45:38,2026-02-11 06:45:38,5141.12,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0163 | Emergency Fund | 5141.12,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0163,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Emergency Fund,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0163 | Emergency Fund | 5141.12,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
166,MTR-APK-0166,Personal,Personal,Future Building,Investments,Investment,2026-02-23,16:31:53,2026-02-23 16:31:53,179.27,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0166 | Investments | 179.27,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0166,android,P2,FUTURE_GOAL,Opportunity,P2:Opportunity,ACTIVE,qa.tile.opportunity,,,,,Investments,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0166 | Investments | 179.27,JOINED_REVIEW,Future Investments → Opportunity proxy — REVIEW
169,MTR-APK-0169,Personal,Personal,Future Building,Education,Expense,2025-12-04,19:40:57,2025-12-04 19:40:57,12905.65,INR,-12905.65,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0169 | Education | 12905.65,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0169,android,P2,FUTURE_GOAL,Milestone,P2:Milestone,ACTIVE,qa.tile.milestone,personal.income.amount,personal.income.note,personal.income.submit,,Education,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0169 | Education | 12905.65,JOINED_REVIEW,No Expense hub on P2; Education expenses use Milestone as ACTIVE proxy until money tile restored — REVIEW
172,MTR-APK-0172,Personal,Personal,Future Building,Goal Contribution,Transfer,2026-01-16,08:46:16,2026-01-16 08:46:16,19331.17,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0172 | Goal Contribution | 19331.17,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0172,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Goal Contribution,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0172 | Goal Contribution | 19331.17,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
175,MTR-APK-0175,Personal,Personal,Lifestyle,Dining,Expense,2025-09-12,04:42:00,2025-09-12 04:42:00,4700.21,INR,-4700.21,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-0175 | Dining | 4700.21,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0175,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Dining,MAESTRO-APK-PERSONAL-LIFESTYLE-0175 | Dining | 4700.21,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
178,MTR-APK-0178,Personal,Personal,Lifestyle,Shopping,Expense,2026-08-29,12:01:30,2026-08-29 12:01:30,19037.88,INR,-19037.88,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-0178 | Shopping | 19037.88,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0178,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Shopping,MAESTRO-APK-PERSONAL-LIFESTYLE-0178 | Shopping | 19037.88,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
181,MTR-APK-0181,Personal,Personal,Lifestyle,Entertainment,Expense,2026-04-22,01:43:08,2026-04-22 01:43:08,988.13,INR,-988.13,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-0181 | Entertainment | 988.13,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0181,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Entertainment,MAESTRO-APK-PERSONAL-LIFESTYLE-0181 | Entertainment | 988.13,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
184,MTR-APK-0184,Personal,Personal,Lifestyle,Travel,Expense,2026-05-16,22:24:05,2026-05-16 22:24:05,14967.75,INR,-14967.75,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-0184 | Travel | 14967.75,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0184,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Travel,MAESTRO-APK-PERSONAL-LIFESTYLE-0184 | Travel | 14967.75,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
187,MTR-APK-0187,Personal,Personal,Lifestyle,Fitness,Expense,2026-03-10,17:12:56,2026-03-10 17:12:56,17591.5,INR,-17591.5,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-0187 | Fitness | 17591.50,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0187,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Fitness,MAESTRO-APK-PERSONAL-LIFESTYLE-0187 | Fitness | 17591.50,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
190,MTR-APK-0190,Personal,Personal,Lifestyle,Hobbies,Expense,2025-09-13,16:32:34,2025-09-13 16:32:34,6404.5,INR,-6404.5,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-0190 | Hobbies | 6404.50,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0190,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Hobbies,MAESTRO-APK-PERSONAL-LIFESTYLE-0190 | Hobbies | 6404.50,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
193,MTR-APK-0193,Personal,Personal,Relationships,Gifts,Expense,2026-02-22,07:57:00,2026-02-22 07:57:00,3786.84,INR,-3786.84,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0193 | Gifts | 3786.84,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0193,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Gifts,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0193 | Gifts | 3786.84,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
196,MTR-APK-0196,Personal,Personal,Relationships,Dates,Expense,2026-08-10,05:18:49,2026-08-10 05:18:49,11771.12,INR,-11771.12,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0196 | Dates | 11771.12,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0196,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Dates,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0196 | Dates | 11771.12,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
199,MTR-APK-0199,Personal,Personal,Relationships,Family,Expense,2025-11-14,19:33:10,2025-11-14 19:33:10,7110.68,INR,-7110.68,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0199 | Family | 7110.68,Android,B04,BASELINE_1_500,CREATED,idem-20260902-apk-0199,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Family,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0199 | Family | 7110.68,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
202,MTR-APK-0202,Personal,Personal,Relationships,Friends,Expense,2025-12-05,13:31:44,2025-12-05 13:31:44,19577.54,INR,-19577.54,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0202 | Friends | 19577.54,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0202,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Friends,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0202 | Friends | 19577.54,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
205,MTR-APK-0205,Personal,Personal,Relationships,Celebrations,Expense,2026-04-15,02:07:48,2026-04-15 02:07:48,3210.92,INR,-3210.92,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0205 | Celebrations | 3210.92,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0205,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Celebrations,MAESTRO-APK-PERSONAL-RELATIONSHIPS-0205 | Celebrations | 3210.92,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
208,MTR-APK-0208,Personal,Personal,Life Operations,Groceries,Expense,2025-10-23,22:52:39,2025-10-23 22:52:39,11381.9,INR,-11381.9,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0208 | Groceries | 11381.90,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0208,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0208 | Groceries | 11381.90,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
211,MTR-APK-0211,Personal,Personal,Life Operations,Rent,Expense,2026-01-08,14:39:27,2026-01-08 14:39:27,1291.41,INR,-1291.41,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0211 | Rent | 1291.41,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0211,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Rent,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0211 | Rent | 1291.41,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
214,MTR-APK-0214,Personal,Personal,Life Operations,Bills,Expense,2026-09-01,05:37:24,2026-09-01 05:37:24,10583.4,INR,-10583.4,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0214 | Bills | 10583.40,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0214,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Bills,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0214 | Bills | 10583.40,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
217,MTR-APK-0217,Personal,Personal,Life Operations,Transport,Expense,2025-10-26,21:59:45,2025-10-26 21:59:45,7082.39,INR,-7082.39,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0217 | Transport | 7082.39,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0217,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Transport,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0217 | Transport | 7082.39,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
220,MTR-APK-0220,Personal,Personal,Life Operations,Healthcare,Expense,2026-01-21,21:16:10,2026-01-21 21:16:10,15865.57,INR,-15865.57,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0220 | Healthcare | 15865.57,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0220,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Healthcare,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0220 | Healthcare | 15865.57,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
223,MTR-APK-0223,Personal,Personal,Life Operations,Subscriptions,Expense,2026-06-25,15:39:21,2026-06-25 15:39:21,12896.63,INR,-12896.63,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0223 | Subscriptions | 12896.63,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0223,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Subscriptions,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0223 | Subscriptions | 12896.63,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
226,MTR-APK-0226,Personal,Personal,Life Operations,Repairs,Expense,2026-06-03,04:30:39,2026-06-03 04:30:39,19623.62,INR,-19623.62,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0226 | Repairs | 19623.62,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0226,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0226 | Repairs | 19623.62,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
229,MTR-APK-0229,Personal,Personal,Future Building,Savings,Transfer,2026-02-01,18:39:02,2026-02-01 18:39:02,9253.92,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0229 | Savings | 9253.92,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0229,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0229 | Savings | 9253.92,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
232,MTR-APK-0232,Personal,Personal,Future Building,Emergency Fund,Transfer,2025-10-12,17:53:48,2025-10-12 17:53:48,7811.0,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0232 | Emergency Fund | 7811.00,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0232,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Emergency Fund,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0232 | Emergency Fund | 7811.00,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
235,MTR-APK-0235,Personal,Personal,Future Building,Investments,Investment,2026-05-10,03:14:15,2026-05-10 03:14:15,5955.92,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0235 | Investments | 5955.92,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0235,android,P2,FUTURE_GOAL,Opportunity,P2:Opportunity,ACTIVE,qa.tile.opportunity,,,,,Investments,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0235 | Investments | 5955.92,JOINED_REVIEW,Future Investments → Opportunity proxy — REVIEW
238,MTR-APK-0238,Personal,Personal,Future Building,Education,Expense,2025-10-11,07:30:58,2025-10-11 07:30:58,5827.31,INR,-5827.31,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0238 | Education | 5827.31,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0238,android,P2,FUTURE_GOAL,Milestone,P2:Milestone,ACTIVE,qa.tile.milestone,personal.income.amount,personal.income.note,personal.income.submit,,Education,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0238 | Education | 5827.31,JOINED_REVIEW,No Expense hub on P2; Education expenses use Milestone as ACTIVE proxy until money tile restored — REVIEW
241,MTR-APK-0241,Personal,Personal,Future Building,Goal Contribution,Transfer,2026-05-16,01:48:30,2026-05-16 01:48:30,18847.61,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0241 | Goal Contribution | 18847.61,Android,B05,BASELINE_1_500,CREATED,idem-20260902-apk-0241,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Goal Contribution,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-0241 | Goal Contribution | 18847.61,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
