family,domain,screen_id,screen_name,screen_figma_node,widget_id,widget_name,widget_figma_node,parent_section,widget_type,data_behaviour,data_classification,api_command,http_method,live_route,join_status,notes
LO,,PER-LO-S04,Recovery,353:11408,PER-LO-S04-W006,Meditation,424:9929,Activity Type,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordRecovery,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S04,Recovery,353:11408,PER-LO-S04-W007,Social,424:9931,Activity Type,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordRecovery,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S04,Recovery,353:11408,PER-LO-S04-W008,Music,499:6448,Activity Type,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordRecovery,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S04,Recovery,353:11408,PER-LO-S04-W009,Restorative Quality,499:6451,Quality Meter,Rating / Slider,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordRecovery,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S04,Recovery,353:11408,PER-LO-S04-W010,Duration,499:6462,Duration,Duration Input / Display,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordRecovery,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S04,Recovery,353:11408,PER-LO-S04-W011,Energy Before,499:6473,Body Battery,Numeric Input / Display,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordRecovery,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S04,Recovery,353:11408,PER-LO-S04-W012,Energy After,499:6477,Body Battery,Numeric Input / Display,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordRecovery,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S04,Recovery,353:11408,PER-LO-S04-W013,Energy Recovered,499:6481,Body Battery,Derived / Input,Derived locally and/or in read projection; not separately persisted,DERIVED,LifeOperations.RecordRecovery,LOCAL/POST,LIVE_READ_FAMILY,WIRED,Live read + client consume
LO,,PER-LO-S04,Recovery,353:11408,PER-LO-S04-W014,Recovery Notes,499:6484,Notes,Text Input,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordRecovery,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S04,Recovery,353:11408,PER-LO-S04-W015,Log Recovery,353:11450,Footer,Primary CTA,Validate Recovery form; persist base observation + typed detail atomically,COMMAND,LifeOperations.RecordRecovery,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W001,Runtime Learning Status,497:29884,Header,Dynamic Badge,Read / derived,PROJECTION_READ,Personal Runtime Summary,GET,LIVE_READ_FAMILY,WIRED,Live read + client consume
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W002,Close Mood,497:29887,Header,CTA,Local UI state,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W003,Mood Hero State,499:6522,Mood Hero,State Indicator,Derived from current selected mood state,DERIVED,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W004,Great Mood,424:9975,Feeling State,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W005,Calm Mood,424:9977,Feeling State,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W006,Neutral Mood,424:9979,Feeling State,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W007,Low Mood,424:9981,Feeling State,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W008,Stressed Mood,424:9983,Feeling State,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W009,Mood Intensity,428:4832,Mood Intensity,Rating / Slider,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W010,Mood Driver — Work,424:10014,What Shaped This Mood,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W011,Mood Driver — Health,424:10016,What Shaped This Mood,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W012,Mood Driver — Relationships,424:10018,What Shaped This Mood,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W013,Mood Driver — Money,424:10020,What Shaped This Mood,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W014,Mood Driver — Rest,424:10022,What Shaped This Mood,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W015,Mood Driver — Weather,424:10024,What Shaped This Mood,Selection Chip,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W016,Mood History,499:6532,Mood History,Historical Series,Read / derived,PROJECTION_READ,Personal Mood History,GET,LIVE_READ_FAMILY,WIRED,Live read + client consume
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W017,Weekly Mood Average,499:6532,Mood History,Derived KPI,Read / derived,PROJECTION_READ,Personal Mood History,GET,LIVE_READ_FAMILY,WIRED,Live read + client consume
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W018,Mood Trend,499:6556,Mood History,Derived Signal,Read / derived,PROJECTION_READ,Personal Mood History,GET,LIVE_READ_FAMILY,WIRED,Live read + client consume
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W019,Reflection Note,424:10028,Reflection,Text Input,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S05,Mood,353:11452,PER-LO-S05-W020,Save Reflection,424:10030,Footer,Primary CTA,Validate form and persist base Mood observation + typed detail + selected driver rows atomically,COMMAND,LifeOperations.RecordMood,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W001,Runtime Learning Status,497:29895,Header,Dynamic Badge,Read / derived,PROJECTION_READ,Personal Runtime Summary,GET,LIVE_READ_FAMILY,WIRED,Live read + client consume
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W002,Close Adjust,497:29898,Header,CTA,Local UI state,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W003,Reduce Load,499:11512,Rhythm Action,Selection Card,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W004,Increase Intensity,499:11515,Rhythm Action,Selection Card,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W005,Pause Rhythm,499:11519,Rhythm Action,Selection Card,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W006,Reset Rhythm,499:11522,Rhythm Action,Selection Card,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W007,Health & Energy Priority,499:11529,Priorities,Adjustable Priority,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W008,Career Priority,499:11535,Priorities,Adjustable Priority,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W009,Relationships Priority,499:11541,Priorities,Adjustable Priority,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W010,Finance Priority,499:11547,Priorities,Adjustable Priority,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W011,Learning Priority,499:11553,Priorities,Adjustable Priority,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W012,Decrease Pressure,499:11565,Signal Direction,Selection Control,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W013,Maintain Pressure,499:11565,Signal Direction,Selection Control,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W014,Increase Pressure,499:11565,Signal Direction,Selection Control,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W015,Suggested Adjustment Insight,499:11572,Insight,Derived Insight,Read / derived recommendation,PROJECTION_READ,Personal Adjustment Insight,GET,LIVE_READ_FAMILY,WIRED,Live read + client consume
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W016,Adjustment Reason / Notes,499:11578,Notes,Text Input,Local form state; included in submit,CANONICAL_WRITE,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S06,Adjust,353:11680,PER-LO-S06-W017,Update Rhythm,424:10109,Footer,Primary CTA,Validate adjustment selection + priority weights; persist adjustment event and changed priorities transactionally,COMMAND,LifeOperations.AdjustRhythm,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W001,Life Operations Context,763:12522,Personal Domain Selector,Navigation Chip,Read / state-driven navigation,PROJECTION_READ,Personal Context / Domain List,GET,,DEFERRED,Contract TBD/deferred: Personal Context / Domain List
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W002,Future Building Context,763:12527,Personal Domain Selector,Navigation Chip,Read / state-driven navigation,PROJECTION_READ,Personal Context / Domain List,GET,,DEFERRED,Contract TBD/deferred: Personal Context / Domain List
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W003,Relationships Context,763:12530,Personal Domain Selector,Navigation Chip,Read / state-driven navigation,PROJECTION_READ,Personal Context / Domain List,GET,,DEFERRED,Contract TBD/deferred: Personal Context / Domain List
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W004,Lifestyle Context,763:12533,Personal Domain Selector,Navigation Chip,Read / state-driven navigation,PROJECTION_READ,Personal Context / Domain List,GET,,DEFERRED,Contract TBD/deferred: Personal Context / Domain List
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W005,Personal Settings,763:12537,Personal Domain Selector,Icon CTA,Local UI state,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W006,Account Type — Bank,353:21793,Account Type,Selection Chip,Local form state until Add Account,CANONICAL_WRITE,FinanceAccount.Create,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W007,Account Type — Cash,353:21795,Account Type,Selection Chip,Local form state until Add Account,CANONICAL_WRITE,FinanceAccount.Create,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W008,Account Type — Credit,353:21797,Account Type,Selection Chip,Local form state until Add Account,CANONICAL_WRITE,FinanceAccount.Create,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W009,Account Name,353:21800,Account Name,Text Input,Local form state until Add Account,CANONICAL_WRITE,FinanceAccount.Create,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W010,Opening Balance,353:21803,Opening Balance,Currency / Numeric Input,Local form state until Add Account,CANONICAL_WRITE,FinanceAccount.Create,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W011,Currency — INR,353:21807,Currency,Selection Chip,Local form state until Add Account,CANONICAL_WRITE,FinanceAccount.Create,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W012,Currency — USD,353:21809,Currency,Selection Chip,Local form state until Add Account,CANONICAL_WRITE,FinanceAccount.Create,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W013,Currency — EUR,353:21811,Currency,Selection Chip,Local form state until Add Account,CANONICAL_WRITE,FinanceAccount.Create,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W014,Set as Default Account,353:21813,Account Preferences,Toggle,Local form state until Add Account; when true preference is written after account creation,CANONICAL_WRITE,FinanceAccount.Create + Set Default Preference,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S07,Add Account,353:21778,PER-LO-S07-W015,Add Account,353:21817,Footer,Primary CTA,Validate account fields; create user-owned financial account and optional default preference,COMMAND,FinanceAccount.Create,POST,LIVE_WRITE_FAMILY,WIRED,Live write + client Quick Add
LO,,PER-LO-S08,Account Picker Empty,353:21863,PER-LO-S08-W001,Life Operations Context,763:12438,Personal Domain Selector,Navigation Chip,Read / state-driven navigation,PROJECTION_READ,Personal Context / Domain List,GET,,DEFERRED,Contract TBD/deferred: Personal Context / Domain List
LO,,PER-LO-S08,Account Picker Empty,353:21863,PER-LO-S08-W002,Future Building Context,763:12443,Personal Domain Selector,Navigation Chip,Read / state-driven navigation,PROJECTION_READ,Personal Context / Domain List,GET,,DEFERRED,Contract TBD/deferred: Personal Context / Domain List
LO,,PER-LO-S08,Account Picker Empty,353:21863,PER-LO-S08-W003,Relationships Context,763:12446,Personal Domain Selector,Navigation Chip,Read / state-driven navigation,PROJECTION_READ,Personal Context / Domain List,GET,,DEFERRED,Contract TBD/deferred: Personal Context / Domain List
LO,,PER-LO-S08,Account Picker Empty,353:21863,PER-LO-S08-W004,Lifestyle Context,763:12449,Personal Domain Selector,Navigation Chip,Read / state-driven navigation,PROJECTION_READ,Personal Context / Domain List,GET,,DEFERRED,Contract TBD/deferred: Personal Context / Domain List
LO,,PER-LO-S08,Account Picker Empty,353:21863,PER-LO-S08-W005,Personal Settings,763:12453,Personal Domain Selector,Icon CTA,Local UI state,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LO,,PER-LO-S08,Account Picker Empty,353:21863,PER-LO-S08-W006,Close Account Picker,524:6873,Navigation,CTA,Local UI state,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LO,,PER-LO-S08,Account Picker Empty,353:21863,PER-LO-S08-W007,No Accounts State,524:6874,Empty State,Empty State,Read list result / empty-state derived,PROJECTION_READ,Financial Account Picker,GET,LIVE_READ_FAMILY,WIRED,Live read + client consume
LO,,PER-LO-S08,Account Picker Empty,353:21863,PER-LO-S08-W008,Return-after-create Message,524:6874,Empty State,Informational Text,Read list result / empty-state derived,PROJECTION_READ,Financial Account Picker,GET,LIVE_READ_FAMILY,WIRED,Live read + client consume
LO,,PER-LO-S08,Account Picker Empty,353:21863,PER-LO-S08-W009,Create Account,524:6880,Empty State,Primary CTA,Local route to Add Account; no write until S07 command succeeds,LOCAL_UI,LOCAL_ONLY / FinanceAccount.Create,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LO,,PER-LO-S09,Expense Subcategory Picker,353:21883,PER-LO-S09-W001,Active Moment Selector,353:21887,Master Expense Header,Selector,Read active/eligible Personal Moments; selection stored in enclosing expense draft,PROJECTION_READ,Personal Context / Domain List,GET,,DEFERRED,Contract TBD/deferred: Personal Context / Domain List
LO,,PER-LO-S09,Expense Subcategory Picker,353:21883,PER-LO-S09-W002,Close Subcategory Picker,524:6885,Navigation,CTA,Local UI state,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
LO,,PER-LO-S09,Expense Subcategory Picker,353:21883,PER-LO-S09-W003,Parent Category,353:21890,Navigation,Context Display,Read reference data / current picker context,REFERENCE_READ,FinanceCategory.ListSubcategories,GET,,DEFERRED,No live mapping for command='FinanceCategory.ListSubcategories'
LO,,PER-LO-S09,Expense Subcategory Picker,353:21883,PER-LO-S09-W004,Dining Out,353:21897,Subcategory Options,Selection Row,Local selected taxonomy value; no database write until enclosing expense save,REFERENCE_READ → FORM_STATE,FinanceCategory.ListSubcategories,GET,,DEFERRED,No live mapping for command='FinanceCategory.ListSubcategories'
LO,,PER-LO-S09,Expense Subcategory Picker,353:21883,PER-LO-S09-W005,Groceries,353:21903,Subcategory Options,Selection Row,Local selected taxonomy value; no database write until enclosing expense save,REFERENCE_READ → FORM_STATE,FinanceCategory.ListSubcategories,GET,,DEFERRED,No live mapping for command='FinanceCategory.ListSubcategories'
